restaurant,menu_name,menu_category,weight_g,price_krw,calorie_kcal,protein_g,sugar_g,saturated_fat_g,sodium_mg,caffeine_mg,nutrition_basis,total_weight_g
도미노피자,베스트 콰트로 나폴리 M,피자,150,,380,22,4,7,730,,per_serving,433
도미노피자,베스트 콰트로 씬 L,피자,150,,415,20,4,10,660,,per_serving,618
도미노피자,베스트 콰트로 씬 M,피자,150,,395,19,4,10,680,,per_serving,380
도미노피자,베스트 콰트로 하이 프로틴 도우(오) L,피자,150,,370,21,4,5,470,,per_serving,945
도미노피자,베스트 콰트로 하이 프로틴 도우(오) M,피자,150,,365,20,4,5,470,,per_serving,591
도미노피자,베스트 콰트로 더블치즈엣지 오리지널 L,피자,150,,385,20,3,7,720,,per_serving,1129
도미노피자,베스트 콰트로 더블치즈엣지 오리지널 M,피자,150,,385,20,3,7,730,,per_serving,719
도미노피자,베스트 콰트로 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,385,22,4,8,580,,per_serving,1110
도미노피자,베스트 콰트로 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,385,21,4,8,600,,per_serving,712
도미노피자,베이컨체더치즈 트리플 치즈 버스트(나) L,피자,150,,425,22,4,12,820,,per_serving,921
도미노피자,베이컨체더치즈 트리플 치즈 버스트(오) L,피자,150,,400,21,4,10,770,,per_serving,1143
도미노피자,베이컨체더치즈 하이 프로틴 도우(오) L,피자,150,,365,22,4,7,560,,per_serving,924
도미노피자,베이컨체더치즈 하이 프로틴 도우(오) M,피자,150,,400,21,3,8,540,,per_serving,515
도미노피자,베이컨체더치즈 오리지널 L,피자,150,,390,20,4,8,720,,per_serving,936
도미노피자,베이컨체더치즈 오리지널 M,피자,150,,415,21,5,9,680,,per_serving,518
도미노피자,베이컨체더치즈 씬 L,피자,150,,480,23,4,15,760,,per_serving,625
도미노피자,베이컨체더치즈 씬 M,피자,150,,480,26,4,16,750,,per_serving,319
도미노피자,베이컨체더치즈 나폴리 L,피자,150,,420,22,3,10,760,,per_serving,714
도미노피자,베이컨체더치즈 나폴리 M,피자,150,,450,23,4,12,760,,per_serving,362
도미노피자,베이컨체더치즈 더블 크러스트 L,피자,150,,435,20,3,14,720,,per_serving,847
도미노피자,베이컨체더치즈 더블 크러스트 M,피자,150,,475,19,3,15,720,,per_serving,462
도미노피자,베이컨체더치즈 고구마쥬 엣지(오) L,피자,150,,385,19,7,8,670,,per_serving,1051
도미노피자,베이컨체더치즈 고구마쥬 엣지(오) M,피자,150,,410,19,8,9,630,,per_serving,595
도미노피자,베이컨체더치즈 고구마쥬 엣지(하) L,피자,150,,365,20,7,8,530,,per_serving,1039
도미노피자,베이컨체더치즈 고구마쥬 엣지(하) M,피자,150,,395,19,7,8,510,,per_serving,592
도미노피자,베이컨체더치즈 하이 프로틴 도우(나) L,피자,150,,420,23,3,11,710,,per_serving,696
도미노피자,베이컨체더치즈 트리플 치즈 버스트(나/하) L,피자,150,,430,24,3,13,780,,per_serving,903
도미노피자,베이컨체더치즈 트리플 치즈 버스트(오/하) L,피자,150,,380,23,4,9,650,,per_serving,1131
도미노피자,베이컨체더치즈 더블치즈엣지 오리지널 L,피자,150,,400,21,3,10,790,,per_serving,1101
도미노피자,베이컨체더치즈 더블치즈엣지 오리지널 M,피자,150,,425,22,4,11,780,,per_serving,639
도미노피자,베이컨체더치즈 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,380,23,3,9,650,,per_serving,1089
도미노피자,베이컨체더치즈 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,415,23,3,10,670,,per_serving,636
도미노피자,블랙타이거 슈림프 트리플 치즈 버스트(오) L,피자,150,,385,19,7,7,760,,per_serving,1067
도미노피자,블랙타이거 슈림프 트리플 치즈 버스트(나) L,피자,150,,375,20,7,8,820,,per_serving,885
도미노피자,블랙타이거 슈림프 하이 프로틴 도우(오) L,피자,150,,360,18,6,3.4,560,,per_serving,866
도미노피자,블랙타이거 슈림프 오리지널 L,피자,150,,370,18,7,3.9,690,,per_serving,860
도미노피자,블랙타이거 슈림프 오리지널 M,피자,150,,357,17,5,5,774,,per_serving,592
도미노피자,블랙타이거 슈림프 나폴리 M,피자,150,,355,20,8,5,860,,per_serving,368
도미노피자,블랙타이거 슈림프 나폴리 L,피자,150,,355,19,8,4.9,750,,per_serving,678
도미노피자,블랙타이거 슈림프 씬 M,피자,150,,385,20,9,8,930,,per_serving,322
도미노피자,블랙타이거 슈림프 씬 L,피자,150,,385,18,10,8,820,,per_serving,544
도미노피자,블랙타이거 슈림프 하이 프로틴 도우(오) M,피자,150,,350,19,5,3.7,560,,per_serving,522
도미노피자,블랙타이거 슈림프 트리플 치즈 버스트(오/하) L,피자,150,,380,19,6,6,650,,per_serving,1073
도미노피자,블랙타이거 슈림프 하이 프로틴 도우(나) L,피자,150,,360,20,8,4.2,660,,per_serving,676
도미노피자,블랙타이거 슈림프 트리플 치즈 버스트(나/하) L,피자,150,,385,21,7,8,750,,per_serving,883
도미노피자,블랙타이거 슈림프 고구마쥬 엣지(하) L,피자,150,,360,17,9,4.3,530,,per_serving,981
도미노피자,블랙타이거 슈림프 고구마쥬 엣지(하) M,피자,150,,350,17,9,4.6,530,,per_serving,599
도미노피자,블랙타이거 슈림프 고구마쥬 엣지(오) L,피자,150,,370,16,10,4.7,650,,per_serving,975
도미노피자,블랙타이거 슈림프 고구마쥬 엣지(오) M,피자,150,,355,15,9,4.8,680,,per_serving,612
도미노피자,블랙타이거 슈림프 더블 크러스트 L,피자,150,,435,15,5,10,730,,per_serving,789
도미노피자,블랙타이거 슈림프 더블 크러스트 M,피자,150,,420,16,5,10,750,,per_serving,469
도미노피자,블랙타이거 슈림프 더블치즈엣지 오리지널 M,피자,150,,380,19,5,7,830,,per_serving,656
도미노피자,블랙타이거 슈림프 더블치즈엣지 오리지널 L,피자,150,,385,19,6,6,770,,per_serving,1025
도미노피자,블랙타이거 슈림프 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,380,20,5,6,660,,per_serving,1031
도미노피자,블랙타이거 슈림프 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,375,21,5,7,690,,per_serving,643
